000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
263.00	
264.00	
000.00	
000.00	
000.00	
000.00	
000.00	
270.00	
271.00	
272.00	
273.00	
274.00	
275.00	
000.00	
000.00	
278.00	
279.00	
280.00	
281.00	
282.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
290.00	
291.00	
292.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
302.00	
303.00	796
000.00	
000.00	
000.00	
000.00	
000.00	
309.00	
310.00	
000.00	
000.00	
000.00	
000.00	
315.00	
000.00	
000.00	
000.00	
000.00	
320.00	
321.00	
000.00	
000.00	
324.00	
000.00	
000.00	
000.00	
328.00	
329.00	434
330.00	434
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
337.00	
338.00	
339.00	
340.00	
341.00	
342.00	
343.00	
344.00	
000.00	
000.00	
000.00	
000.00	
349.00	
350.00	
000.00	
000.00	
000.00	
000.00	
355.00	
356.00	
000.00	
000.00	
000.00	
360.00	
361.00	
362.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
385.00	796
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
406.00	
407.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
415.00	
416.00	
000.00	
000.00	
000.00	
420.00	
421.00	
422.00	
423.00	
000.00	
425.00	
426.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
434.00	
435.00	
436.00	796
437.00	796
438.00	
439.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
446.00	
447.00	
448.00	796
449.00	
450.00	
451.00	
452.00	
453.00	
454.00	
000.00	
000.00	
000.00	
458.00	
459.00	
460.00	
461.00	
000.00	
000.00	
464.00	
000.00	
000.00	
000.00	
468.00	
000.00	
470.00	
471.00	
000.00	
473.00	
000.00	
475.00	
000.00	
477.00	
478.00	
479.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
509.00	
510.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
517.00	
518.00	
519.00	
520.00	
521.00	
000.00	
000.00	
524.00	
525.00	
526.00	
527.00	
528.00	
529.00	
530.00	796
000.00	
532.00	
533.00	
534.00	
535.00	
536.00	
537.00	
538.00	
539.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
546.00	
547.00	
000.00	
000.00	
550.00	
000.00	
000.00	
000.00	
554.00	
555.00	
556.00	
557.00	
558.00	
559.00	
560.00	
561.00	
562.00	
563.00	
000.00	
000.00	
000.00	
000.00	
568.00	
569.00	
000.00	
000.00	
572.00	
573.00	
574.00	
575.00	
576.00	
577.00	
578.00	
579.00	
000.00	
000.00	
582.00	
583.00	
584.00	
000.00	
000.00	
000.00	
588.00	
589.00	796
000.00	
000.00	
592.00	
593.00	
000.00	
595.00	
596.00	
597.00	796
598.00	796
599.00	796
600.00	796
601.00	796
000.00	
000.00	
000.00	
605.00	
606.00	
607.00	
608.00	
609.00	
610.00	434
611.00	434
612.00	434
613.00	
614.00	
000.00	
616.00	
617.00	
618.00	
000.00	
000.00	
000.00	
622.00	
623.00	
624.00	796
625.00	796
000.00	
627.00	
628.00	
629.00	
630.00	
631.00	
632.00	796
633.00	434
634.00	434
635.00	434
000.00	
000.00	
638.00	796
639.00	
640.00	
000.00	
000.00	
643.00	434
644.00	434
000.00	
646.00	434
647.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
659.00	
660.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
674.00	
675.00	
000.00	
677.00	
678.00	
679.00	796
680.00	796
681.00	796
682.00	
683.00	
684.00	
685.00	
686.00	
687.00	
688.00	
689.00	
000.00	
000.00	
000.00	
000.00	
694.00	
695.00	
000.00	
000.00	
000.00	
000.00	
700.00	
701.00	
000.00	
000.00	
704.00	434
705.00	434
706.00	434
000.00	
708.00	
709.00	
710.00	
711.00	
712.00	
713.00	
714.00	434
715.00	434
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
722.00	520
723.00	520
724.00	520,338
725.00	519
726.00	519
727.00	519,307
728.00	518
729.00	518
730.00	518,308
000.00	
000.00	
000.00	
000.00	
000.00	
736.00	
737.00	
738.00	
000.00	
000.00	
000.00	
742.00	
743.00	
000.00	
000.00	
746.00	
747.00	
748.00	
749.00	
750.00	
751.00	
752.00	
000.00	
000.00	
755.00	
756.00	
757.00	
758.00	
759.00	
760.00	
761.00	
762.00	
763.00	
000.00	
765.00	
766.00	
767.00	
768.00	
000.00	
000.00	
771.00	
772.00	
773.00	520,519,518,434,796
000.00	
000.00	
776.00	434
777.00	796
778.00	
000.00	
780.00	434
781.00	
782.00	434
783.00	434
784.00	434
000.00	
000.00	
000.00	
000.00	
789.00	
790.00	
791.00	796
792.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
800.00	
000.00	
802.00	
000.00	
000.00	
000.00	
000.00	
807.00	
808.00	796
809.00	796
810.00	520
811.00	520
812.00	520,338
813.00	519
814.00	519
815.00	519,307
816.00	518
817.00	518
818.00	518,308
819.00	
820.00	
821.00	
822.00	
823.00	796
824.00	
825.00	
826.00	
827.00	
828.00	
829.00	
830.00	
831.00	
832.00	
833.00	
834.00	
835.00	
836.00	
837.00	
838.00	
839.00	
840.00	434
841.00	434
842.00	434
843.00	
844.00	
845.00	
846.00	
847.00	
848.00	
849.00	
850.00	
851.00	
852.00	
853.00	
854.00	
855.00	
856.00	
857.00	
858.00	
859.00	
860.00	
861.00	
862.00	
863.00	796
864.00	
865.00	
866.00	
867.00	
868.00	
869.00	
870.00	
871.00	
872.00	
873.00	
874.00	
875.00	
876.00	
877.00	
878.00	796
879.00	796
880.00	434
881.00	
882.00	434
883.00	
884.00	434,796
885.00	434
886.00	434
887.00	434
888.00	796
889.00	796
890.00	434
000.00	
000.00	
025.01	
025.02	
025.03	
025.04	
025.05	
025.06	
025.07	
026.01	
000.00	
000.00	
037.01	
038.01	
050.01	796
051.01	796
052.01	
052.02	796
053.01	
000.00	
000.00	
000.00	
077.01	
078.01	
083.01	
000.00	
000.00	
000.00	
000.00	
110.01	
122.01	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
222.01	
263.01	
264.01	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
421.01	
422.01	
423.01	
479.01	
479.02	
479.03	
479.04	
479.05	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
550.01	
554.01	
555.01	
555.02	
555.03	
562.01	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
618.01	796
000.00	
000.00	
000.00	
646.01	434
646.02	434
647.01	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
678.01	
681.01	796
710.01	
710.02	
710.03	
711.01	
711.02	
711.03	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
746.01	
773.01	520,519,518,434,796
773.02	520,519,518,434,796
773.03	520,519,518,434,796
773.04	520,519,518,434,796
773.05	520,519,518,434,796
773.06	520,519,518,434,796
773.07	520,519,518,434,796
773.08	520,519,518,434,796
773.09	520,519,518,434,796
773.10	520,519,518,434,796
773.11	520,519,518,434,796
773.12	520,519,518,434,796
773.13	520,519,518,434,796
773.14	520,519,518,434,796
773.15	520,519,518,434,796
773.16	520,519,518,434,796
773.17	520,519,518,434,796
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
778.01	
800.01	
800.02	
000.00	
845.01	
845.02	
849.01	
854.01	
855.01	
869.01	
869.02	
869.03	
869.04	
869.05	
869.06	
869.07	
869.08	
875.01	
876.01	
877.01	
888.01	796
889.01	796
890.01	434
